ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
250	帛绢	4	2	131	80					2	10	7	2	2	2	53	2	2	2	55	1	2	2	62	2					0	5	6	20	403	36	0	1
251	绢素	4	2	131	24	2	131	25	20	2	2	52	2	2	2	54	2	2	131	80	1	2	2	62	2					0	5	6	20	403	36	0	1
252	手绢	4	2	131	27	2	131	28	20	2	2	53	4	2	2	55	4	2	131	24	1	2	2	62	2					1	5	12	40	403	180	0	1
253	彻侯巾	4	2	131	74					2	9	5	4	2	2	56	4	2	2	49	4	2	2	64	10					0	7	50	200	404	90	0	1
254	彻侯衣	4	2	131	75					2	10	2	4	2	9	6	4	2	2	50	4	2	2	64	10					0	7	50	200	404	90	0	1
255	彻侯袍	4	2	131	76					2	2	47	4	2	9	7	4	2	2	100	4	2	2	64	10					0	7	50	200	404	90	0	1
256	绢素锦囊	4	2	131	30					2	2	49	4	2	9	6	4	2	131	25	1	2	2	64	10					1	7	5	20	404	180	0	1
257	绿荷锦囊	4	2	131	31					2	2	50	6	2	9	7	4	2	131	26	1	2	2	64	10					1	7	10	40	404	180	0	1
258	流苏	4	2	131	32	2	131	33	20	2	2	49	4	2	2	100	4	2	131	79	1	2	2	64	2					0	7	5	20	404	36	0	1
259	绣球	4	2	131	59					2	10	3	1	2	2	109	1	2	131	32	1	2	2	64	5					1	9	20	40	405	180	0	1
260	翡翠锦囊	4	2	131	60					2	2	48	2	2	2	109	2	2	131	33	2	2	2	64	5					1	9	20	40	405	180	0	1
261	本如法师之法华帽	4	0	103	22582					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
262	本如法师之法华帽	4	0	103	22583					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
263	大慧禅师之无心帽	4	0	103	22584					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
264	大慧禅师之无心帽	4	0	103	22585					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
265	青灯法师之离俗帽	4	0	103	22586					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
266	青灯法师之离俗帽	4	0	103	22587					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
267	千机隐士之漆身帽	4	0	103	22588					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
268	千机隐士之漆身帽	4	0	103	22589					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
269	千机隐士之漆身帽	4	0	103	22590					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
270	千机隐士之漆身帽	4	0	103	22591					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
271	昙彻尼之幽隐帽	4	0	103	22592					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
272	昙彻尼之幽隐帽	4	0	103	22593					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
273	古琴圣之绕梁帽	4	0	103	22594					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
274	古琴圣之绕梁帽	4	0	103	22595					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
275	传功长老之四海巾	4	0	103	22596					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
276	传功长老之四海巾	4	0	103	22597					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
277	传功长老之四海巾	4	0	103	22598					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
278	传功长老之四海巾	4	0	103	22599					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
279	掌钵长老之穷楼巾	4	0	103	22600					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
280	掌钵长老之穷楼巾	4	0	103	22601					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
281	掌钵长老之穷楼巾	4	0	103	22602					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
282	掌钵长老之穷楼巾	4	0	103	22603					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
283	太清真人之道德冠	4	0	103	22604					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
284	太清真人之道德冠	4	0	103	22605					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
285	太清真人之道德冠	4	0	103	22606					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
286	太清真人之道德冠	4	0	103	22607					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
287	通天教主之诛仙冠	4	0	103	22608					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
288	通天教主之诛仙冠	4	0	103	22609					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
289	通天教主之诛仙冠	4	0	103	22610					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
290	通天教主之诛仙冠	4	0	103	22611					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
291	征南元帅之龙神盔	4	0	103	22612					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
292	征南元帅之龙神盔	4	0	103	22613					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
293	征南元帅之龙神盔	4	0	103	22614					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
294	征南元帅之龙神盔	4	0	103	22615					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
295	镇北元帅之虞候盔	4	0	103	22616					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
296	镇北元帅之虞候盔	4	0	103	22617					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
297	镇北元帅之虞候盔	4	0	103	22618					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
298	镇北元帅之虞候盔	4	0	103	22619					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
299	吞月尊者之贪狼帽	4	0	103	22620					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
300	吞月尊者之贪狼帽	4	0	103	22621					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
301	吞月尊者之贪狼帽	4	0	103	22622					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
302	吞月尊者之贪狼帽	4	0	103	22623					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
303	蛊王尊者之百足巾	4	0	103	22624					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
304	蛊王尊者之百足巾	4	0	103	22625					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
305	蛊王尊者之百足巾	4	0	103	22626					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
306	蛊王尊者之百足巾	4	0	103	22627					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
307	龙虎真人之正一冠	4	0	103	22628					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
308	龙虎真人之正一冠	4	0	103	22629					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
309	大明尊者之寂灭冠	4	0	103	22630					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
310	大明尊者之寂灭冠	4	0	103	22631					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
311	大明尊者之寂灭冠	4	0	103	22632					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
312	大明尊者之寂灭冠	4	0	103	22633					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
313	护法尊者之出阵冠	4	0	103	22634					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
314	护法尊者之出阵冠	4	0	103	22635					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
315	护法尊者之出阵冠	4	0	103	22636					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
316	护法尊者之出阵冠	4	0	103	22637					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
317	摩尼尊者之四果冠	4	0	103	22638					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
318	摩尼尊者之四果冠	4	0	103	22639					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
319	摩尼尊者之四果冠	4	0	103	22640					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
320	摩尼尊者之四果冠	4	0	103	22641					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
321	翠微仙子之绿竹簪	4	0	103	22642					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
322	翠微仙子之绿竹簪	4	0	103	22643					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
323	天香仙子之芙蓉簪	4	0	103	22644					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
324	天香仙子之芙蓉簪	4	0	103	22645					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
325	惭恩客之斩衣冠	4	0	103	22646					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
326	惭恩客之斩衣冠	4	0	103	22647					2	131	74	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
327	惭恩客之斩衣冠	4	0	103	22648					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
328	惭恩客之斩衣冠	4	0	103	22649					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
329	浣剑真人之御心冠	4	0	103	22650					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
330	浣剑真人之御心冠	4	0	103	22651					2	131	74	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
331	本如法师之法华衣	4	0	100	22582					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
332	本如法师之法华衣	4	0	100	22583					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
333	大慧禅师之无心衣	4	0	100	22584					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
334	大慧禅师之无心衣	4	0	100	22585					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
335	青灯法师之离俗衣	4	0	100	22586					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
336	青灯法师之离俗衣	4	0	100	22587					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
337	千机隐士之漆身衣	4	0	100	22588					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
338	千机隐士之漆身衣	4	0	100	22589					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
339	千机隐士之漆身衣	4	0	100	22590					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
340	千机隐士之漆身衣	4	0	100	22591					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
341	昙彻尼之幽隐衣	4	0	100	22592					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
342	昙彻尼之幽隐衣	4	0	100	22593					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
343	古琴圣之绕梁衣	4	0	100	22594					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
344	古琴圣之绕梁衣	4	0	100	22595					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
345	传功长老之四海衣	4	0	100	22596					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
346	传功长老之四海衣	4	0	100	22597					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
347	传功长老之四海衣	4	0	100	22598					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
348	传功长老之四海衣	4	0	100	22599					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
349	掌钵长老之穷楼衣	4	0	100	22600					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
350	掌钵长老之穷楼衣	4	0	100	22601					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
351	掌钵长老之穷楼衣	4	0	100	22602					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
352	掌钵长老之穷楼衣	4	0	100	22603					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
353	太清真人之道德衣	4	0	100	22604					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
354	太清真人之道德衣	4	0	100	22605					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
355	太清真人之道德衣	4	0	100	22606					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
356	太清真人之道德衣	4	0	100	22607					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
357	通天教主之诛仙衣	4	0	100	22608					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
358	通天教主之诛仙衣	4	0	100	22609					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
359	通天教主之诛仙衣	4	0	100	22610					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
360	通天教主之诛仙衣	4	0	100	22611					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
361	征南元帅之龙神甲	4	0	100	22612					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
362	征南元帅之龙神甲	4	0	100	22613					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
363	征南元帅之龙神甲	4	0	100	22614					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
364	征南元帅之龙神甲	4	0	100	22615					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
365	镇北元帅之虞候甲	4	0	100	22616					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
366	镇北元帅之虞候甲	4	0	100	22617					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
367	镇北元帅之虞候甲	4	0	100	22618					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
368	镇北元帅之虞候甲	4	0	100	22619					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
369	吞月尊者之贪狼衣	4	0	100	22620					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
370	吞月尊者之贪狼衣	4	0	100	22621					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
371	吞月尊者之贪狼衣	4	0	100	22622					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
372	吞月尊者之贪狼衣	4	0	100	22623					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
373	蛊王尊者之百足衣	4	0	100	22624					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
374	蛊王尊者之百足衣	4	0	100	22625					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
375	蛊王尊者之百足衣	4	0	100	22626					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
376	蛊王尊者之百足衣	4	0	100	22627					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
377	龙虎真人之正一衣	4	0	100	22628					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
378	龙虎真人之正一衣	4	0	100	22629					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
379	大明尊者之寂灭衣	4	0	100	22630					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
380	大明尊者之寂灭衣	4	0	100	22631					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
381	大明尊者之寂灭衣	4	0	100	22632					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
382	大明尊者之寂灭衣	4	0	100	22633					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
383	护法尊者之出阵衣	4	0	100	22634					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
384	护法尊者之出阵衣	4	0	100	22635					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
385	护法尊者之出阵衣	4	0	100	22636					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
386	护法尊者之出阵衣	4	0	100	22637					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
387	摩尼尊者之四果衣	4	0	100	22638					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
388	摩尼尊者之四果衣	4	0	100	22639					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
389	摩尼尊者之四果衣	4	0	100	22640					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
390	摩尼尊者之四果衣	4	0	100	22641					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
391	翠微仙子之绿竹衣	4	0	100	22642					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
392	翠微仙子之绿竹衣	4	0	100	22643					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
393	天香仙子之芙蓉衣	4	0	100	22644					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
394	天香仙子之芙蓉衣	4	0	100	22645					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
395	惭恩客之斩衣装	4	0	100	22646					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
396	惭恩客之斩衣装	4	0	100	22647					2	131	75	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
397	惭恩客之斩衣装	4	0	100	22648					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
398	惭恩客之斩衣装	4	0	100	22649					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
399	浣剑真人之御心衣	4	0	100	22650					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
400	浣剑真人之御心衣	4	0	100	22651					2	131	75	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
401	本如法师之法华装	4	0	101	22582					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
402	本如法师之法华装	4	0	101	22583					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
403	大慧禅师之无心装	4	0	101	22584					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
404	大慧禅师之无心装	4	0	101	22585					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
405	青灯法师之离俗装	4	0	101	22586					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
406	青灯法师之离俗装	4	0	101	22587					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
407	千机隐士之漆身装	4	0	101	22588					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
408	千机隐士之漆身装	4	0	101	22589					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
409	千机隐士之漆身装	4	0	101	22590					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
410	千机隐士之漆身装	4	0	101	22591					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
411	昙彻尼之幽隐装	4	0	101	22592					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
412	昙彻尼之幽隐装	4	0	101	22593					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
413	古琴圣之绕梁装	4	0	101	22594					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
414	古琴圣之绕梁装	4	0	101	22595					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
415	传功长老之四海装	4	0	101	22596					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
416	传功长老之四海装	4	0	101	22597					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
417	传功长老之四海装	4	0	101	22598					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
418	传功长老之四海装	4	0	101	22599					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
419	掌钵长老之穷楼装	4	0	101	22600					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
420	掌钵长老之穷楼装	4	0	101	22601					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
421	掌钵长老之穷楼装	4	0	101	22602					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
422	掌钵长老之穷楼装	4	0	101	22603					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
423	太清真人之道德装	4	0	101	22604					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
424	太清真人之道德装	4	0	101	22605					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
425	太清真人之道德装	4	0	101	22606					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
426	太清真人之道德装	4	0	101	22607					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
427	通天教主之诛仙装	4	0	101	22608					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
428	通天教主之诛仙装	4	0	101	22609					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
429	通天教主之诛仙装	4	0	101	22610					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
430	通天教主之诛仙装	4	0	101	22611					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
431	征南元帅之龙神腿甲	4	0	101	22612					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
432	征南元帅之龙神腿甲	4	0	101	22613					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
433	征南元帅之龙神腿甲	4	0	101	22614					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
434	征南元帅之龙神腿甲	4	0	101	22615					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
435	镇北元帅之虞候腿甲	4	0	101	22616					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
436	镇北元帅之虞候腿甲	4	0	101	22617					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
437	镇北元帅之虞候腿甲	4	0	101	22618					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
438	镇北元帅之虞候腿甲	4	0	101	22619					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
439	吞月尊者之贪狼装	4	0	101	22620					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
440	吞月尊者之贪狼装	4	0	101	22621					2	131	76	20	2	131	33	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
441	吞月尊者之贪狼装	4	0	101	22622					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
442	吞月尊者之贪狼装	4	0	101	22623					2	131	76	20	2	131	34	50	2	130	23	1	2	130	15	10					1	9	50	0	405	180	0	1
