T®ng 37 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	300	500	10	10	10	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 38 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	300	500	10	10	10	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 39 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	300	500	10	10	10	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 40 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10	50	50	10	200	250	250	800	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	3000	5000	10	10	10	3000	3000	3000	3000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 41 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 42 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 43 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 44 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 45 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 46 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 47 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 48 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 49 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	200	400	600	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	200	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	200	200	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 50 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10	50	50	10	200	250	250	800	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	4000	6000	10	10	10	4000	4000	4000	4000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 51 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 52 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 53 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 54 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 55 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 56 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 57 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 58 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 59 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	400	700	10	10	10	400	400	400	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 60 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10	50	50	10	200	250	250	800	10	10	10	10	10	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	10	4000	7000	10	10	10	4000	4000	4000	4000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	3000	3000	3000	3000	3000	3000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	3000	3000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 61 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 62 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 63 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 64 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 65 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 66 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 67 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 68 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 69 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	800	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 70 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	10	10	10	10	10	50	50	10	200	250	250	800	10	10	10	10	10	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	10	5000	8000	10	10	10	5000	5000	5000	5000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	3000	3000	3000	3000	3000	3000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	3000	3000	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 71 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
T®ng 72 Æi”m tu luy÷n c«n	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1	3	3	3	3	3	5	5	15	20	25	25	80	80	80	10	10	200	300	300	300	300	300	300	300	300	300	300	300	300	300	300	200	500	900	10	10	10	500	500	500	500	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	300	300	300	300	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	200	200	200	10	10	10	10	10	10	10	10	10	300	300	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
